num_hops,packet_count,byte_count,flow_duration,cpu_usage,carbon_intensity,protocol,carbon_emission
2,3286,4265228,187.9213615195126,78.2195289755046,301.82553143713073,ICMP,0.0698928671607122
3,1384,1721696,111.01612426585564,70.9975120933916,385.41695321948043,ICMP,0.048950330626619784
3,5348,1288868,77.04484746116496,54.296087424350766,246.6033964909279,UDP,0.025194405871969888
7,1383,1983222,159.804415933936,93.9855494028009,513.0958448843721,UDP,0.16803291037677615
3,1259,464571,54.98303492192713,85.88992090025522,523.4989015174657,ICMP,0.017471763532448337
4,5728,5693632,289.05741346268707,12.475070922612131,415.28630154384035,ICMP,0.13644844913058235
5,2029,2917702,166.23048069890504,96.67197560554614,315.3932779932901,ICMP,0.0840707919459801
4,2459,1763103,131.87251311787156,44.08716950707704,370.8411034340583,UDP,0.043242761404468505
3,2358,1697760,94.91457763677712,16.635842202190148,275.0543688288628,UDP,0.017792310530901016
5,1350,650700,97.85176771956058,82.04025145989391,262.8841204763418,ICMP,0.03776390933591309
2,1774,2098642,95.22735457368374,92.62879077935426,240.78379017315348,TCP,0.015496132227529017
6,721,137711,79.03846025881215,86.29639460971688,369.1222166234639,ICMP,0.07071741777976197
1,4131,1483029,74.78619111712852,36.140320853783635,458.81781503649626,TCP,0.02716304265837067
6,6112,751776,98.88763368629614,21.714730140992753,463.37100285783845,UDP,0.05437569050805089
4,6302,6862878,318.88301006542326,14.615523442558708,531.619530365529,TCP,0.19729132759475843
6,1764,1240092,129.59090112206258,30.18723386148334,474.2392013159307,ICMP,0.07028916036444904
3,1245,662340,60.295323777057654,60.70924959863117,525.5930989442043,ICMP,0.04807735676376966
2,5492,1021512,55.32859500640163,57.835685156982564,503.2957138390881,TCP,0.028914128270029576
3,2163,821940,64.82902713935142,97.109029545187,521.4304918369015,ICMP,0.02444832159541763
2,763,70196,25.00746712851535,25.55830826407153,332.5561208416771,TCP,0.004698878967692456
3,1479,1725993,93.10735283961947,49.874478488402815,386.35603823165536,ICMP,0.048954012230725645
2,1440,1002240,64.06460544755967,19.444534316070992,316.2114380068934,TCP,0.013611018034982493
7,6288,8275008,431.6355143130138,65.89613775362665,348.5012401650719,TCP,0.3577116334516906
2,4492,5758744,260.7167772610525,67.5456677557698,411.4531091384245,ICMP,0.09444919229304985
2,528,489984,42.60743829389272,27.19850122073587,414.0453902861855,TCP,0.012479552149862263
4,978,1071888,79.7029261427629,92.5044397018537,462.64599219405983,ICMP,0.06638032720598322
2,4104,2606040,128.11205016347404,75.10791170468435,348.2495164944083,TCP,0.03249905881108391
4,944,167088,56.71116556818809,11.507345072600506,258.88303887385416,UDP,0.019113319899906993
2,4119,1318080,74.3659275422154,79.93122528266281,580.4800551999517,UDP,0.01749610846640629
2,3218,1782772,94.15777883776583,60.748597204900285,432.4680435405653,TCP,0.02634460578761681
5,5068,5610276,311.72338245046825,78.19712304684552,213.1148292363271,UDP,0.10372959764265471
1,775,1152425,50.13895623168458,55.52542559745994,578.3639919182118,TCP,0.013521936577393794
2,1153,867056,69.0807374964028,62.944509923970585,651.0164183506106,ICMP,0.027796780764872336
5,2668,3860596,217.85745918595978,26.35532869512459,517.8116816936632,TCP,0.11441021779247691
3,4033,4097528,213.6186078705769,10.810251464248479,314.7107991432859,ICMP,0.0769249444848329
1,404,478740,23.430146672501042,75.1638911437931,444.90866478839774,ICMP,0.007388401855533366
6,3555,2570265,181.7882625718459,32.53161664996147,279.085858173247,UDP,0.06935157484735248
2,3394,3472062,173.84930713777007,73.7235279377017,497.9077492851676,UDP,0.09889166767010693
2,4759,3098109,126.11104199139255,79.59005358465033,358.9123581112119,ICMP,0.06608449828029116
2,562,701938,47.8307107707079,32.21969975658617,322.8386815303667,ICMP,0.00939650420293681
3,4033,2294777,129.26385785328782,73.3437221710416,275.23003083177633,ICMP,0.025395532945018447
3,154,184030,43.02697470968081,90.43422790211585,600.2563635093982,TCP,0.02566739543572686
3,2340,739440,76.65450081234914,34.21975194122605,435.9727178561575,ICMP,0.04320967232025759
2,4188,3228948,167.18119904695732,75.3103448165306,260.09775029061245,UDP,0.036491484793375425
3,3656,1440464,88.29569945076172,36.87788216104783,351.9766442537312,TCP,0.02165022003416827
2,3213,4668489,221.53022483134453,54.00407017552774,559.7421044225077,ICMP,0.13740018807897644
2,4176,2351088,125.05794655186365,98.6319828297487,271.62471663776824,UDP,0.019556582359278936
3,6221,4062313,198.99773646568764,57.35615384384904,471.50134063861344,UDP,0.12390061870362495
4,1839,2607702,137.45655443755595,78.87466926684596,479.4995450348299,TCP,0.08983544052408526
5,4539,5351481,292.1050668774296,50.2446519805091,326.57072373806926,UDP,0.1437032778397646
5,7461,3618585,224.51146496282587,25.228398163715493,283.746460750915,UDP,0.06116504625433964
2,4510,6679310,292.31626149463403,64.46344944303841,198.4910110449149,UDP,0.08677906210064347
2,488,479704,51.20884689931953,63.54861107312045,408.3477803576427,ICMP,0.013024548901364641
4,859,603018,72.07689871324916,85.39612359069974,357.71275602476777,TCP,0.029032901294552813
2,5035,1092595,84.74704832564336,47.059709205915226,270.8747005111133,TCP,0.019283508796677017
2,634,389276,39.54864074505135,22.837223444135084,362.52358266827207,ICMP,0.006100922447792066
2,901,1348797,69.96782105408896,73.32662384898232,414.28563600839595,TCP,0.029484099758032043
2,1254,1872222,98.78756165855496,41.254720353419735,431.10357953922556,TCP,0.0459908938115086
2,3708,5105916,221.8346363968942,36.24213922342358,262.46465217890153,TCP,0.0499087352662829
2,4432,6297872,256.91333019476434,16.23565326798301,519.3349998468371,TCP,0.1142477966428868
3,6444,3576420,184.69106241252922,76.78836200106299,278.2701135195388,ICMP,0.06054147504036524
5,2679,3828291,214.17466613003884,40.32863377073141,272.0502881817992,ICMP,0.059507335215474744
6,7563,2064699,163.76652101685482,66.41226217791747,471.8327605954079,UDP,0.10604235300866523
2,2584,589152,57.426099430569266,29.217780875860964,406.8938943198647,TCP,0.017769703544804123
3,4238,6098482,259.5170554839614,53.20429128614845,224.91627798531292,UDP,0.06481403641564755
3,2732,3991452,205.63915044051222,90.1746253189238,327.1317430122853,ICMP,0.06376704971682441
6,2131,368663,76.6856699759757,13.873321072564162,524.6312548918604,TCP,0.07334517497934889
5,5440,4776320,246.60164869158754,12.945400721928129,437.0845548005231,TCP,0.10172445487919517
2,3278,819500,57.215928456418716,53.10836179498418,390.2176172410111,ICMP,0.012029606698486517
5,1770,1348740,102.91285530059434,34.208376953226825,527.1033534541862,ICMP,0.06315898655333184
3,1526,1199436,85.80514803451253,42.15066235665915,273.7163425664694,TCP,0.014899081495171499
2,5871,4168410,179.37111159512804,10.23088309410265,414.9467634123661,UDP,0.042564705155989
5,3426,3929622,197.7031283211185,56.49264492730834,321.2128032743857,ICMP,0.12859663971675442
3,204,111792,30.51200020444011,93.43125625186799,565.447947339132,TCP,0.023849516782143438
2,4372,5233284,219.24063936705858,51.55932815312422,527.407882052353,TCP,0.1553329222605989
6,176,201344,74.41833448905975,50.32973119971886,273.73524008640265,TCP,0.029336800572721294
2,4197,3798285,168.16963514441807,70.65618596198512,480.84595564007776,TCP,0.07415478216725359
3,3877,2027671,121.16786720795669,87.01256458366068,403.7822717656295,TCP,0.028950175916987834
1,3559,1373774,77.21049204912133,81.53445366571127,456.85473471434534,ICMP,0.01502897045590464
4,4222,5467490,255.6372762032602,56.392921284949246,267.5801621233752,ICMP,0.1119591394859775
2,1471,1806388,92.86310592641952,85.52177353957204,332.0415320571582,UDP,0.01998522160124271
4,4270,2737070,155.83320848115437,87.76388352579445,396.2398738436803,TCP,0.056753469222239616
5,3325,4385675,212.4653165466713,32.20866176139892,205.30108086826056,ICMP,0.07658864807406596
4,4204,1311648,111.4322100715346,56.32139647169883,345.7105724029868,TCP,0.06062937132415124
2,1232,746592,49.80060610083165,96.19727157395424,265.78726186114886,ICMP,0.010620964786521437
4,684,863892,82.79443466364684,23.20049959737012,267.3596853592508,ICMP,0.026237448215905616
4,2685,3001830,169.02627786239614,69.41069508214623,413.3808802918281,ICMP,0.063586423122837
2,1029,497007,48.40852625802487,28.02957015777586,527.0120967909559,TCP,0.016049512430235606
2,681,534585,39.41117870461913,65.67342029157987,254.67266937479405,TCP,0.01411911303709638
1,1956,721764,52.738561452679065,53.46595095764246,301.3643321314751,UDP,0.008264520905988731
2,4968,2886408,137.74851029630622,51.28042045389487,556.8421690230041,UDP,0.08120741380841756
2,506,625922,45.80547998049431,55.222312057743586,628.9119316372334,UDP,0.021625062053857638
2,1148,1322496,71.63147617903398,91.34748381931314,569.5289777509042,UDP,0.025557110477233164
2,4153,539890,49.92186084431436,45.67260139957812,267.9301299776108,ICMP,0.007615117886510967
2,1170,1150110,73.70158693384133,16.719248225215324,563.2873340265003,ICMP,0.01837889713399337
6,1462,327488,85.56997738911626,26.710836828321256,418.4601492397187,UDP,0.0798703555229423
5,2773,2323774,150.3988495442526,43.97381614662983,223.91297531671438,ICMP,0.03975075427089001
2,1855,1621270,78.84001592959237,37.85309394426076,238.22684080993037,TCP,0.018076012578439615
2,1609,2157669,112.29830433274225,36.67395523237794,268.5930659773969,UDP,0.016290666763432732
1,3604,1207340,60.80647576219642,48.96942720957401,306.2885184512361,UDP,0.011540378471917787
2,249,321957,36.69374585520113,29.379938812596595,554.3211639395042,UDP,0.02359649744190515
2,5468,2712128,143.86769627083203,58.735348596607075,209.1265463661763,TCP,0.03453355323935328
4,831,521868,68.83338599636889,85.05733192769068,238.82747315361442,UDP,0.01866993325601065
5,1660,2305740,153.48731182859467,26.299206344888756,523.5444511907193,ICMP,0.12531140992284243
3,531,266031,49.09627967967931,57.63777768494108,492.3154730832343,ICMP,0.020797606265944135
3,5391,3865347,171.29172728155072,35.37202921129137,261.4561324977988,UDP,0.06848773893540416
2,1063,529374,31.82176018754172,30.149917915306723,297.86856496358797,TCP,0.007920386202254326
2,4552,3222816,137.40538037877505,53.15924628635205,190.76486061835814,ICMP,0.028035966642658897
5,4087,6110065,311.83992744522027,47.23110505768522,477.27398675881136,ICMP,0.17819868519850976
1,2061,2716398,116.7865238202441,44.30200419471325,284.5589969426957,ICMP,0.01999178596342168
2,4660,4524860,218.47535237703025,16.816930779567677,484.5033952058892,UDP,0.061072093438125884
3,4124,2763080,150.18043900022207,27.140852082662022,503.21942976758044,ICMP,0.08292918463028809
3,4855,2155620,118.61267073081606,90.99259445263161,361.3648206484011,UDP,0.053545109919364724
4,2326,795492,83.09218490440144,39.69631594380216,524.1640009428303,ICMP,0.06757409283687259
1,1076,683260,38.363698503379965,26.18134709640091,349.53150861235116,TCP,0.01013510746472861
1,3884,3689800,139.55191269939667,39.29710447898444,493.4772915992076,UDP,0.04407395960733838
5,2637,3312072,199.30000245648012,55.86141544215376,398.2719799131284,TCP,0.12079057985076269
6,5569,2934863,195.02066952801943,30.38653886007728,586.9396399370029,ICMP,0.21567564283488466
2,2040,3055920,132.12323896786032,38.42989326729795,545.3445236357143,ICMP,0.07556928994568425
2,4870,5532320,230.46561141062892,16.52198364808532,225.89926779242973,TCP,0.033099378175590236
5,3336,2865624,181.1137466431141,33.80630652648246,382.86872464635684,ICMP,0.13305221145149534
2,3378,2486208,116.0061801990315,87.60282410172029,553.5269001260943,TCP,0.07728660539969086
1,4902,4436310,177.89789931885016,48.790456981609594,528.2352825128266,TCP,0.07382149912753697
2,1651,1852422,107.612103240318,31.526412490647903,273.7207967207125,TCP,0.03652972246364214
2,878,511874,50.831323917283314,41.774213333025784,554.8376527105206,UDP,0.016956333673083246
1,448,644224,39.45631793136817,73.74195997175677,253.8033354685753,UDP,0.00716870933487848
2,3330,1598400,82.85532977458064,61.68068451332072,545.7995497442641,ICMP,0.04804678666687516
1,4739,3554250,161.50775106632696,54.660601914949304,565.7334094102717,ICMP,0.07936443472461904
2,2740,3860660,186.8718381881064,17.595488547356613,395.32688515631577,ICMP,0.06309988470307631
2,5571,6406650,265.81851269692874,26.99708405110354,556.5722513925326,UDP,0.15024669402964322
2,1808,1106496,71.75157552565649,45.75192562953406,247.96714479896562,UDP,0.013254788440404517
3,3962,4072936,217.16889528583002,81.67500492592643,458.822603735668,UDP,0.08454449165292557
5,1210,1712150,121.44354944873663,70.40684780951482,472.8314347760718,UDP,0.06888956926812906
4,1997,2803788,171.40195135470253,78.81425940101691,329.93485223887535,UDP,0.06429991648685579
5,2899,3751306,233.47780303811248,84.79955126682917,356.0328634180066,ICMP,0.1218674552711698
3,639,750186,60.351986628183916,39.0633227466895,546.8926455334101,TCP,0.04098159831965561
5,1801,1419188,127.5208993340801,16.88170690207756,365.9911441883456,TCP,0.05834207076570013
6,7694,2939108,176.70400104185293,48.53381958385567,332.1224819211114,TCP,0.1294154266428323
2,5335,4812170,211.5742066897036,50.82304099216934,440.3297619870216,ICMP,0.07000414906856159
4,6689,2267571,130.16947754879428,51.1404760955317,384.48800648504204,ICMP,0.0769930928635273
5,3427,1199450,112.87139074620872,25.482207143298602,503.8761361645452,ICMP,0.047109727821356195
2,2608,3912000,168.95955322010704,37.40296715871631,268.2810256733672,UDP,0.047904093819223025
5,4603,1781361,136.91114956094262,52.63119420984359,332.8763223710605,UDP,0.06576601136903253
5,1915,1246665,110.16779803696484,67.33097126812595,466.1904945177352,ICMP,0.1013325594812286
6,2678,401700,93.39051129657632,60.83900642225509,448.0566045836262,TCP,0.07450176842197438
5,6165,7089750,366.63039619796376,96.49959601142595,234.26522009519823,ICMP,0.07593893666819537
5,1323,699867,82.23665908813818,57.84172346848512,268.4059666778367,TCP,0.02336625350674002
2,4431,4196157,188.24189389077128,38.533422667026215,212.77043823994907,TCP,0.033439502806243235
3,3421,615780,67.82846972675289,67.57394539865635,512.2963358403256,TCP,0.039002186608906975
1,4226,5058522,209.7799846216067,50.26106250131984,515.1857764126981,TCP,0.11468406160310123
5,619,196842,77.0739079412368,77.08487800222147,287.0912056481943,TCP,0.03114275645122227
5,1102,1271708,107.42805248686226,79.6782841233949,222.14977951569492,ICMP,0.0315241845948064
5,2074,2901526,170.94580451958714,30.694701048743415,457.4186450314841,TCP,0.10205571702672223
2,4506,4343784,189.5307635630067,50.575074344981594,445.32654245786085,TCP,0.08725472964703097
2,2938,1189890,71.16922384811129,43.12292957614193,521.8750668999859,TCP,0.03519846848337908
2,862,902514,74.03358677057807,80.12334730538316,271.5206981701985,TCP,0.01605127376947971
2,4142,2298810,115.27100552982526,43.0548266525298,345.94308183092875,UDP,0.03776453855691375
2,878,796346,60.128419666127705,11.48356676226379,257.7796369142132,UDP,0.011348294664827036
4,6116,4721552,213.26365224575127,56.285974175646054,492.1967107376392,TCP,0.10612454950200731
2,1446,1521192,88.7681663148724,28.925822903279915,479.5125510554519,UDP,0.02899967481230816
5,927,1207881,101.85648031789201,26.993733068535732,331.538374966608,ICMP,0.04760158252935705
2,391,457079,40.431078064945126,89.25809030025363,319.9721589185409,TCP,0.009789623062257885
2,2194,487068,44.08159805027028,77.78029149841294,563.8119962973677,ICMP,0.04044123339315169
4,1779,535479,71.22499953333536,15.557581060685163,307.5900258613771,UDP,0.024883843217814807
2,1539,647919,40.771102519738506,31.658646932499668,352.39385644508553,ICMP,0.010705720825181465
2,4755,3128790,145.5370789824444,56.253522080530416,452.75880653906484,ICMP,0.05730140722149978
1,1200,1473600,83.93395586405218,81.39687127889701,275.5180376407593,ICMP,0.013151687491518264
2,390,573690,53.39970762596911,62.99374877876671,278.64490976963185,ICMP,0.009552176274699408
2,2791,1412246,78.67488221201096,59.70352087379792,497.23665882088704,ICMP,0.045467105797839705
4,6638,3577882,185.95089636885544,90.5283641449641,324.9018469331924,ICMP,0.06917911235068638
2,4165,2894675,148.42173214019195,10.66540468392676,301.61353984938773,TCP,0.02924868799388043
2,830,1153700,53.86815874719487,66.43468396400247,444.41690963662006,UDP,0.027492269235804653
1,4191,2170938,98.33882105379658,24.40886172333662,425.37749427327884,UDP,0.015275598202947317
2,217,279496,34.93395104232114,28.393351754895622,554.2961260888325,ICMP,0.007925452282633954
2,1908,1205856,74.68964708087023,94.64725534666344,173.90823681347985,TCP,0.01754907833893551
3,3949,4320206,229.65449353405774,69.49198442856365,316.79492188775583,TCP,0.06716394353823771
3,2815,889540,63.14221992232476,31.16302066944967,256.881106102968,TCP,0.01916225590922469
5,4642,2720212,171.83208856798257,55.371705076858305,206.104650357312,UDP,0.0695797009630455
2,252,28980,29.23134318344818,47.871954687150975,448.00188617461833,ICMP,0.018841075864966535
1,269,297783,26.289378644593242,68.36423835161503,560.7116166646256,TCP,0.011939837447120714
5,2457,2914002,167.81636668348006,57.99921696701258,285.75194635137535,TCP,0.08476866589182407
6,7956,731952,96.63021621827207,29.27319118074666,268.8362438758949,ICMP,0.030593669556887873
1,4777,6912319,307.1071504087504,77.85228624658464,272.5635635673177,ICMP,0.06540047695393209
4,1353,174537,54.2188829902336,69.0221070749642,528.4851188106117,ICMP,0.03752901849992561
2,1350,1711800,90.54405187893377,32.742510517001776,481.51383993374975,TCP,0.024996951285237087
5,4341,4228134,228.82306322819912,66.8495986054221,316.9132494821724,TCP,0.11677260336286738
6,1545,712245,100.06186370375022,27.221696714102826,371.58464363840716,ICMP,0.05857652781379818
4,858,363792,51.7865058497151,64.05707311809779,316.6643191907906,ICMP,0.017701154946584027
2,1717,942633,53.07203951769096,10.75235586017728,345.60362317667716,UDP,0.011152345570265029
2,4946,1706370,85.20934463960224,24.277885225680087,481.4459934545122,UDP,0.04106986321503934
5,7110,7735680,401.892012440811,59.10801281798321,491.44054179793665,ICMP,0.26397574254915485
6,5633,3008022,197.62093222465492,36.11585307723793,280.6964683138085,ICMP,0.0567937158415579
2,3471,2433171,117.57787011349461,14.524250844730227,219.64318494596836,TCP,0.03244089373867519
4,4830,3405150,184.8685941025807,67.51399895673276,539.8858229407946,TCP,0.16993101300028043
4,3094,3678766,200.5075268097482,18.466009614615125,452.64003402413414,UDP,0.10207935926557904
1,2500,2852500,117.93540888099429,40.057024736237665,495.0655116764928,TCP,0.03474515592872456
4,3276,3236688,178.0864883341628,42.87062994178979,441.2127184412901,TCP,0.0728494114365786
2,998,1304386,82.869562625089,11.162330695972658,423.2727324744902,TCP,0.021855126737367676
2,2526,477414,37.983648234556135,76.13207129304455,601.0412713479855,ICMP,0.019934606392486093
4,1021,1382434,102.32907708641058,34.41506731676746,517.034136112017,TCP,0.037415656216507394
1,5217,4961367,201.9957652003898,91.55235635002205,485.6775195251262,TCP,0.04568920077250502
2,2228,735240,48.11759959174555,58.72349565313192,563.9408556601462,ICMP,0.02622507410145044
3,3467,981161,90.08745094508804,94.59943059211959,411.246557803853,ICMP,0.02763095100878808
4,1493,819657,88.14435825245121,34.32550534096153,523.8364120802032,UDP,0.0369769314939111
2,5828,437100,41.570274448274944,33.71002239914052,583.9329113095707,TCP,0.01647044003162794
2,1422,1251360,88.72465831011951,43.704180165070326,228.76637174396737,UDP,0.015257735773921598
3,625,631250,60.8698603639513,21.73633304017329,441.917698687173,UDP,0.025490747931968046
3,1665,1503495,90.91063330479088,28.36462604708214,429.4059829855829,ICMP,0.03653028784027195
1,354,277890,30.079374888176957,17.56448127176282,536.988286243682,TCP,0.010912357272236604
7,6291,8599797,385.24879069486525,29.936448093868965,583.0594497050025,UDP,0.36662846428805157
4,6834,4278084,235.40859321085537,61.802342636633426,451.2573149903855,UDP,0.13989581023426637
4,1903,1731730,119.67650631785199,76.59960776512274,339.68837776832197,ICMP,0.05048721642252987
2,4093,3213005,155.13399896919225,18.343456925903695,364.8702567998138,TCP,0.04502460286234238
5,1764,2242044,158.3616971923838,91.41717848172799,433.62624988618467,TCP,0.08829773527030008
6,2372,1774256,146.54543370942193,46.560172301771,453.22845129267125,ICMP,0.13001188522876106
2,4192,4502208,183.0481928424044,35.659703229606095,491.01816059214786,ICMP,0.09807100061893873
3,6082,2584850,135.89678997163148,53.53811110589593,274.10078400672876,TCP,0.02870226381063832
2,666,198468,27.93551455877562,10.629955320893643,401.0951059069334,TCP,0.0060239148400387825
4,5874,5756520,284.37154767176304,32.75424308434097,493.04966828675305,TCP,0.13491472992331976
2,5238,1471878,85.0153223807378,59.558678067620356,547.1911880708847,UDP,0.0367730756862361
2,2688,2892288,133.7374618738396,56.66463603866804,545.617669589824,UDP,0.0902090979551781
2,1068,1505880,83.95371326021264,64.07832599247406,247.49401257622978,UDP,0.011700350212126315
3,4847,4498016,218.16625680781186,75.91799523136667,266.6085167751693,TCP,0.08201110765779614
2,1340,1574500,79.01424327166812,85.38648334527261,590.7700540432072,TCP,0.02931183600331736
2,1107,1589652,87.96345087205563,16.966661989521537,317.4549489502601,ICMP,0.015164929649976807
3,2753,1720625,111.08901072288715,37.3604048761115,257.56115912212795,UDP,0.03281390572861664
2,868,262136,30.407668524263816,46.97495348046616,399.37437150573805,UDP,0.006349168560178855
3,2564,2415288,146.21079068263325,86.83897839967584,404.31135592103203,TCP,0.060408793719693384
3,3387,3485223,192.4302543997008,87.06792340544364,492.8570005468977,TCP,0.09194366932168893
2,5888,2001920,103.19487884270498,48.00085282391464,510.7249693176836,TCP,0.062437754542720325
4,4767,3584784,176.6173592791423,96.99935399886529,245.06399005566502,TCP,0.03424582560623251
3,2251,949922,85.32395877079664,79.52515660526522,373.5934538367859,TCP,0.02322045641394634
6,4723,4723000,251.19740382191011,41.73949622850423,224.69153497390812,ICMP,0.09791157836859049
3,1063,754730,58.468947752820135,74.274270007875,509.64034726177437,ICMP,0.03441937763915777
2,409,289572,30.660065870794302,83.37259572313415,401.8546005257818,UDP,0.010791377911035929
3,413,30562,33.31518688671685,60.25430973588697,500.0427021970551,UDP,0.019376205891092915
1,845,284765,23.82619926797606,53.828145331723846,277.4000494945225,UDP,0.005729051488255422
1,1964,1003604,56.61607401037949,17.631818768184655,230.67619826464372,TCP,0.005465705105527133
2,430,381840,31.461087145902805,14.750155702137064,517.741843954887,UDP,0.007726745153893674
3,1722,1024590,83.31010132024548,24.056221980313907,383.01354569283745,UDP,0.02495335496743803
3,981,992772,82.51910043220774,98.41026499873729,530.5298400635053,UDP,0.03458619313831272
2,2622,3159510,142.32932721426835,51.51974408730778,588.309815026034,TCP,0.08781757573760784
2,1890,886410,55.33824895861311,16.579737121367504,325.7894843013299,UDP,0.014963549298414274
5,4981,1379737,120.08847965331827,63.30834954894514,267.27414924440234,UDP,0.06603941623657268
6,4200,1558200,139.0367464207431,70.47507233001667,468.01159727832726,ICMP,0.10783001004578426
1,511,384272,27.296885473417806,64.0314576529956,510.54380270554867,UDP,0.01270859362528133
2,5767,6268729,274.6582347667225,31.622583960027534,304.13394274670827,TCP,0.060920840155838006
2,5164,4017592,184.46852804076443,41.50565513757355,293.1075425667377,ICMP,0.04342588431064136
2,4960,1036640,55.16130153463771,33.41178874954286,584.3243544520955,TCP,0.030663370795913265
6,5905,903465,122.06224033022153,61.38436788680387,250.02521613800417,TCP,0.06198197841817055
3,3373,688092,56.54905510885297,63.167202046925425,301.1249868495405,UDP,0.017600938779572334
3,2415,2697555,139.52919145624787,82.92380436858893,525.177671193023,TCP,0.04856956961936281
2,4760,3160640,162.64106843775485,11.17280212907984,243.61725506519718,ICMP,0.028835517705025706
3,3229,3907090,197.1043979133642,86.85470012477639,305.48248059435133,TCP,0.07030245717508576
3,2291,304703,53.12612107695708,52.11725459460995,536.6355332166617,TCP,0.02512614720225544
2,5685,3769155,181.58790908358338,20.14280739282877,565.5925699396224,TCP,0.0995498094762773
2,778,1102426,69.67399221625496,50.307591415259786,521.6759665328458,UDP,0.03452702017392732
2,1520,1404480,83.69950657075645,73.5463663638675,309.50385312017744,ICMP,0.020530827861368905
5,3559,3334783,203.89654341387455,92.61974378606757,242.7461858608314,TCP,0.061029910801944726
1,2119,3110692,130.85998005878,48.93698816802449,469.8169217043332,TCP,0.04722089037533143
3,4396,5679632,276.3628503126314,89.8435642789181,506.7658654586789,ICMP,0.1080930966527009
4,2721,1948236,112.09181354461153,88.27745036475876,239.4833517487333,UDP,0.033348890882727134
4,6543,1380573,104.75854614737695,69.82280107642248,507.7218944380605,TCP,0.08087273090271066
3,2026,1847712,95.4578780581853,25.42856888013643,210.96263727085255,ICMP,0.026482944389315963
3,5343,4402632,204.6153441989295,68.73212535871305,478.87051101260613,UDP,0.08905070524789174
2,2704,3864016,186.84532841583476,28.532551156697963,544.3126850064153,TCP,0.07557712454491586
2,4560,4724160,229.60866291930978,37.98674513377258,316.0360519418932,UDP,0.058449961062559216
3,4884,4503048,223.2481122473641,90.37339772843524,406.4334894087355,ICMP,0.11871449733479361
2,3518,5069438,236.43242253089755,49.69433675883058,514.490882441556,TCP,0.11971258442819517
2,472,472944,41.25457297508079,11.705672664482174,279.88337634442183,UDP,0.004045570034433056
4,1500,1726500,115.16972510119489,27.334123988010777,538.6506005381156,UDP,0.05132396821163823
2,4230,977130,60.262899910330944,56.09654199684265,603.7653287122174,ICMP,0.038465908172451345
2,5656,7680848,330.03512186407903,72.72980856429136,528.4527404156553,ICMP,0.22432908221436404
6,558,613800,88.16227993193169,90.30303167213808,400.15257799513114,UDP,0.07994611396610707
4,824,1018464,93.17007587859094,31.637798170348,292.5251917766818,ICMP,0.038814562641400915
3,5869,3274902,170.32851215935995,27.229003309047496,564.1657419137293,TCP,0.11220503289993261
2,3842,749190,55.51695439152211,68.31097564804948,348.18876354497877,ICMP,0.022558493224449486
2,2466,3203334,168.54841534271551,27.302651372586883,528.4293940433305,TCP,0.0772404059304409
2,3514,2754976,138.36748991101123,19.556481736333378,359.9485788469402,UDP,0.03869858904651693
5,318,146598,74.45593006719663,32.110282037794086,234.10212197628064,TCP,0.02405948220541123
4,4464,602640,78.38153248899447,42.92041801960557,368.84518765886895,UDP,0.032597520755054475
2,3190,2491390,127.6627986809383,60.266787292587324,203.63367029756188,ICMP,0.025454140355286228
2,5940,730620,49.11085846646437,91.57574526829445,256.6844729375261,ICMP,0.005667798636643226
1,933,82104,14.97053836951011,82.661346960716,582.3845403855332,ICMP,0.009440583816617831
2,2382,2455842,125.1102015329177,68.68690811341283,468.9731801636598,ICMP,0.07353044855605217
2,5119,7238266,316.1942512738923,10.900825381479848,273.62588700311693,ICMP,0.06004948310898838
4,3550,4313250,203.83385949401088,22.29466052703914,481.2850277503734,ICMP,0.15680332658241933
1,908,100788,14.164483496503069,57.188487531216126,380.29641866007336,TCP,0.003930976692849467
5,6924,2548032,144.82981461812892,19.968178442932246,564.1945922335982,TCP,0.13903251064559194
2,897,84318,30.361682002920286,70.24971425813847,275.39350463311325,TCP,0.008092196905480279
3,2802,1768062,98.93557731384273,12.95036998510186,382.11595424383796,UDP,0.025059929522827224
5,6009,9001482,404.8243877391799,46.47450311634558,307.7009681022843,TCP,0.14469339488290675
3,540,760320,72.58713521079912,31.278225621089906,557.2144225282146,TCP,0.027822558581473807
6,4688,661008,99.8627549803095,63.60813214102007,524.9895655935262,TCP,0.08321496193060925
5,2515,2595480,180.89225274160071,28.137137274576794,510.01631386056266,ICMP,0.1567073556387349
2,975,873600,68.95456658602129,24.936572605195092,348.3487538495261,TCP,0.01648723556181787
2,500,560500,40.68994092605569,90.0002492953687,326.0485742128876,ICMP,0.007968392926968586
2,2250,1847250,97.79251236452038,75.18330698605219,538.6144427276024,TCP,0.07293306699557717
4,2608,1796912,115.86691352713224,91.21227087260904,516.2633099712297,ICMP,0.056688669392348824
2,2983,2941238,130.28533359470748,95.38880515697191,351.6274135501835,UDP,0.034736605795721694
4,3751,4846292,262.1965266606534,17.307393580086313,486.9037961542493,UDP,0.19497185465163075
3,3569,3804554,182.50340838612416,67.58160432911555,487.71150085191454,ICMP,0.10372422387295806
6,4408,2014456,143.5696663375364,9.972940960693613,358.4043904710632,TCP,0.04969197702157314
2,4728,803760,54.53415010026639,20.548526111582422,453.2753816836568,ICMP,0.009191774567009998
